,Date,Latitude,Longitude,Location,coords_x,coords_y
2050,2013-07-17,41.72889,-87.63594,"(41.72889, -87.63594)",-9755588.215989877,5120454.596643131
2051,2013-07-17,41.72888,-87.6367983333333,"(41.72888, -87.6367983333333)",-9755683.765219469,5120453.105030037
2052,2013-07-17,41.728675,-87.6373766666667,"(41.728675, -87.6373766666667)",-9755748.144991651,5120422.527012786
2053,2013-07-17,41.727968333333294,-87.6373466666667,"(41.727968333333294, -87.6373466666667)",-9755744.805406928,5120317.120611782
2054,2013-07-17,41.7272683333333,-87.637325,"(41.7272683333333, -87.637325)",-9755742.393484624,5120212.7097538775
2055,2013-07-17,41.72658666666671,-87.6373066666667,"(41.72658666666671, -87.6373066666667)",-9755740.352627296,5120111.034559384
2056,2013-07-17,41.72608,-87.6372816666667,"(41.72608, -87.6372816666667)",-9755737.569640025,5120035.462497573
2057,2013-07-17,41.725561666666714,-87.6372766666667,"(41.725561666666714, -87.6372766666667)",-9755737.013042571,5119958.1509063225
2058,2013-07-17,41.7248716666667,-87.63726333333332,"(41.7248716666667, -87.63726333333332)",-9755735.52878269,5119855.235479286
2059,2013-07-17,41.7243566666667,-87.6372466666667,"(41.7243566666667, -87.6372466666667)",-9755733.673457848,5119778.422511294
2060,2013-07-17,41.7238883333333,-87.6372283333333,"(41.7238883333333, -87.6372283333333)",-9755731.63260051,5119708.570476204
2061,2013-07-17,41.7234433333333,-87.63722666666668,"(41.7234433333333, -87.63722666666668)",-9755731.44706803,5119642.199085411
2062,2013-07-17,41.722795,-87.6372116666667,"(41.722795, -87.6372116666667)",-9755729.77727567,5119545.501514773
2063,2013-07-17,41.72221,-87.6371933333333,"(41.72221, -87.6371933333333)",-9755727.736418333,5119458.250816667
2064,2013-07-17,41.7216733333333,-87.63776999999997,"(41.7216733333333, -87.63776999999997)",-9755791.930658024,5119378.209564294
2065,2013-07-17,41.721805,-87.6384,"(41.721805, -87.6384)",-9755862.061937226,5119397.846952532
2066,2013-07-17,41.722423333333296,-87.63841,"(41.722423333333296, -87.63841)",-9755863.175132133,5119490.068643041
2067,2013-07-17,41.72306500000001,-87.63842333333332,"(41.72306500000001, -87.63842333333332)",-9755864.65939201,5119585.771335667
2068,2013-07-17,41.7237066666667,-87.6384433333333,"(41.7237066666667, -87.6384433333333)",-9755866.885781823,5119681.4749839995
2069,2013-07-17,41.7242516666667,-87.6384483333333,"(41.7242516666667, -87.6384483333333)",-9755867.442379277,5119762.761690467
2070,2013-07-17,41.72476500000001,-87.6384666666667,"(41.72476500000001, -87.6384666666667)",-9755869.483236616,5119839.325946686
2071,2013-07-17,41.7253416666667,-87.6384933333333,"(41.7253416666667, -87.6384933333333)",-9755872.451756364,5119925.337171886
2072,2013-07-17,41.7260366666667,-87.63851,"(41.7260366666667, -87.63851)",-9755874.307081213,5120028.999125222
2073,2013-07-17,41.7267516666667,-87.6385233333333,"(41.7267516666667, -87.6385233333333)",-9755875.791341087,5120135.645326574
2074,2013-07-17,41.72737166666671,-87.638525,"(41.72737166666671, -87.638525)",-9755875.976873575,5120228.12271372
2075,2013-07-17,41.728046666666714,-87.6385566666667,"(41.728046666666714, -87.6385566666667)",-9755879.501990788,5120328.804754769
2076,2013-07-17,41.72867166666671,-87.63855,"(41.72867166666671, -87.63855)",-9755878.759860845,5120422.029810067
2077,2013-07-17,41.7287633333333,-87.63915,"(41.7287633333333, -87.63915)",-9755945.551555322,5120435.702894429
2078,2013-07-17,41.7283,-87.639735,"(41.7283, -87.639735)",-9756010.673457436,5120366.591867871
2079,2013-07-17,41.7276233333333,-87.639715,"(41.7276233333333, -87.639715)",-9756008.44706762,5120265.660832497
2080,2013-07-17,41.726925,-87.63969,"(41.726925, -87.63969)",-9756005.66408035,5120161.4991298765
2081,2013-07-17,41.72618666666671,-87.6396683333333,"(41.72618666666671, -87.6396683333333)",-9756003.252158046,5120051.372355802
2082,2013-07-17,41.72547,-87.63965,"(41.72547, -87.63965)",-9756001.21130072,5119944.478503314
2083,2013-07-17,41.724838333333295,-87.6396733333333,"(41.724838333333295, -87.6396733333333)",-9756003.8087555,5119850.263747502
2084,2013-07-17,41.72434666666671,-87.63964,"(41.72434666666671, -87.63964)",-9756000.098105809,5119776.931003446
2085,2013-07-17,41.7239,-87.63963333333332,"(41.7239, -87.63963333333332)",-9755999.35597587,5119710.310556307
2086,2013-07-17,41.72336,-87.63961,"(41.72336, -87.63961)",-9755996.758521087,5119629.7700371165
2087,2013-07-17,41.722825,-87.63960166666668,"(41.722825, -87.63960166666668)",-9755995.830858665,5119549.975930964
2088,2013-07-17,41.7222983333333,-87.6395733333333,"(41.7222983333333, -87.6395733333333)",-9755992.67680642,5119471.425372587
2089,2013-07-17,41.72189,-87.6395733333333,"(41.72189, -87.6395733333333)",-9755992.67680642,5119410.524275165
2090,2013-07-17,41.7217083333333,-87.63972333333332,"(41.7217083333333, -87.63972333333332)",-9756009.374730041,5119383.429625596
2091,2013-07-17,41.721698333333286,-87.64066333333332,"(41.721698333333286, -87.64066333333332)",-9756114.015051387,5119381.938179214
2092,2013-07-17,41.722105,-87.6407866666667,"(41.722105, -87.6407866666667)",-9756127.744455257,5119442.590519041
2093,2013-07-17,41.72246,-87.6407883333333,"(41.72246, -87.6407883333333)",-9756127.929987734,5119495.537342598
2094,2013-07-17,41.7232983333333,-87.6408183333333,"(41.7232983333333, -87.6408183333333)",-9756131.269572457,5119620.572551745
2095,2013-07-17,41.7238233333333,-87.64084333333332,"(41.7238233333333, -87.64084333333332)",-9756134.05255973,5119698.875750004
2096,2013-07-17,41.724228333333286,-87.6408533333333,"(41.724228333333286, -87.6408533333333)",-9756135.165754635,5119759.281511527
2097,2013-07-17,41.72471,-87.64086999999998,"(41.72471, -87.64086999999998)",-9756137.021079484,5119831.122604259
2098,2013-07-17,41.725308333333295,-87.6408966666667,"(41.725308333333295, -87.6408966666667)",-9756139.989599245,5119920.365403732
2099,2013-07-17,41.726028333333296,-87.6409083333333,"(41.726028333333296, -87.6409083333333)",-9756141.288326629,5120027.756169488
2100,2013-07-17,41.72668,-87.6409316666667,"(41.72668, -87.6409316666667)",-9756143.885781422,5120124.955793661
2101,2013-07-17,41.72738,-87.64095,"(41.72738, -87.64095)",-9756145.92663875,5120229.365695425
2102,2013-07-17,41.72811166666671,-87.64098666666668,"(41.72811166666671, -87.64098666666668)",-9756150.008353412,5120338.500118263
2103,2013-07-17,41.72867166666671,-87.6411233333333,"(41.72867166666671, -87.6411233333333)",-9756165.222017149,5120422.029810066
2104,2013-07-17,41.7286483333333,-87.64185,"(41.7286483333333, -87.64185)",-9756246.114180464,5120418.5493916925
2105,2013-07-17,41.7284366666667,-87.64218833333332,"(41.7284366666667, -87.64218833333332)",-9756283.777274847,5120386.977082876
2106,2013-07-17,41.728018333333296,-87.6421716666667,"(41.728018333333296, -87.6421716666667)",-9756281.921950005,5120324.57857374
2107,2013-07-17,41.72752,-87.642145,"(41.72752, -87.642145)",-9756278.953430247,5120250.247812292
2108,2013-07-17,41.72713,-87.6421366666667,"(41.72713, -87.6421366666667)",-9756278.02576783,5120192.076314203
2109,2013-07-17,41.726583333333295,-87.64211999999998,"(41.726583333333295, -87.64211999999998)",-9756276.170442974,5120110.537372807
2110,2013-07-17,41.725955,-87.642105,"(41.725955, -87.642105)",-9756274.500650615,5120016.818166086
2111,2013-07-17,41.725315,-87.6420766666667,"(41.725315, -87.6420766666667)",-9756271.34659838,5119921.35975716
2112,2013-07-17,41.724636666666704,-87.6420466666667,"(41.724636666666704, -87.6420466666667)",-9756268.007013656,5119820.184825288
2113,2013-07-17,41.7239116666667,-87.64203499999998,"(41.7239116666667, -87.64203499999998)",-9756266.708286257,5119712.050636727
2114,2013-07-17,41.723243333333286,-87.64201,"(41.723243333333286, -87.64201)",-9756263.92529899,5119612.36939657
2115,2013-07-17,41.722576666666704,-87.64198499999998,"(41.722576666666704, -87.64198499999998)",-9756261.142311718,5119512.937771015
2116,2013-07-17,41.7219183333333,-87.64197166666668,"(41.7219183333333, -87.64197166666668)",-9756259.658051845,5119414.7500531
2117,2013-07-17,41.7211366666667,-87.64196,"(41.7211366666667, -87.64196)",-9756258.35932445,5119298.168980413
2118,2013-07-17,41.72068,-87.6419466666667,"(41.72068, -87.6419466666667)",-9756256.875064576,5119230.060438541
2119,2013-07-17,41.72024,-87.641935,"(41.72024, -87.641935)",-9756255.576337181,5119164.4380677175
2120,2013-07-17,41.71968,-87.641915,"(41.71968, -87.641915)",-9756253.349947365,5119080.919336509
2121,2013-07-17,41.718995,-87.6419083333333,"(41.718995, -87.6419083333333)",-9756252.607817423,5118978.759020972
2122,2013-07-17,41.7183333333333,-87.64189499999998,"(41.7183333333333, -87.64189499999998)",-9756251.123557547,5118880.079652778
2123,2013-07-17,41.717681666666714,-87.6418783333333,"(41.717681666666714, -87.6418783333333)",-9756249.2682327,5118782.8926535025
2124,2013-07-17,41.717136666666704,-87.641875,"(41.717136666666704, -87.641875)",-9756248.897167733,5118701.614257351
2125,2013-07-17,41.71659,-87.6418583333333,"(41.71659, -87.6418583333333)",-9756247.041842883,5118620.087995818
2126,2013-07-17,41.7162333333333,-87.6416333333333,"(41.7162333333333, -87.6416333333333)",-9756221.994957455,5118566.897455083
2127,2013-07-17,41.71623,-87.6408166666667,"(41.71623, -87.6408166666667)",-9756131.084039979,5118566.400348623
2128,2013-07-17,41.71665166666671,-87.64073,"(41.71665166666671, -87.64073)",-9756121.436350776,5118629.284521113
2129,2013-07-17,41.71732,-87.64074000000002,"(41.71732, -87.64074000000002)",-9756122.549545685,5118728.955536914
2130,2013-07-17,41.7179733333333,-87.6407583333333,"(41.7179733333333, -87.6407583333333)",-9756124.590403011,5118826.390549244
2131,2013-07-17,41.718715,-87.64078,"(41.718715, -87.64078)",-9756127.002325315,5118937.000373407
2132,2013-07-17,41.7193666666667,-87.6407833333333,"(41.7193666666667, -87.6407833333333)",-9756127.37339028,5119034.1889353935
2133,2013-07-17,41.720045,-87.640785,"(41.720045, -87.640785)",-9756127.558922768,5119135.355569796
2134,2013-07-17,41.7206133333333,-87.6408066666667,"(41.7206133333333, -87.6408066666667)",-9756129.970845073,5119220.117626194
2135,2013-07-17,41.72115,-87.6408233333333,"(41.72115, -87.6408233333333)",-9756131.826169912,5119300.157558242
2136,2013-07-17,41.7214516666667,-87.6405083333333,"(41.7214516666667, -87.6405083333333)",-9756096.760530312,5119345.149242102
2137,2013-07-17,41.721393333333296,-87.63963333333332,"(41.721393333333296, -87.63963333333332)",-9755999.35597587,5119336.449176252
2138,2013-07-17,41.720786666666704,-87.6396133333333,"(41.720786666666704, -87.6396133333333)",-9755997.129586052,5119245.968959746
2139,2013-07-17,41.720125,-87.6395866666667,"(41.720125, -87.6395866666667)",-9755994.161066305,5119147.28684032
2140,2013-07-17,41.719486666666704,-87.63956,"(41.719486666666704, -87.63956)",-9755991.192546548,5119052.08565784
2141,2013-07-17,41.7188083333333,-87.63954,"(41.7188083333333, -87.63954)",-9755988.96615673,5118950.919902372
2142,2013-07-17,41.7181816666667,-87.6395283333333,"(41.7181816666667, -87.6395283333333)",-9755987.667429334,5118857.460595654
2143,2013-07-17,41.717555,-87.6395016666667,"(41.717555, -87.6395016666667)",-9755984.698909588,5118764.002200248
2144,2013-07-17,41.7169516666667,-87.6394766666667,"(41.7169516666667, -87.6394766666667)",-9755981.915922318,5118674.024499755
2145,2013-07-17,41.7164566666667,-87.6394716666667,"(41.7164566666667, -87.6394716666667)",-9755981.359324863,5118600.203646985
2146,2013-07-17,41.71624,-87.63909,"(41.71624, -87.63909)",-9755938.872385873,5118567.891668095
2147,2013-07-17,41.7162966666667,-87.6383316666667,"(41.7162966666667, -87.6383316666667)",-9755854.455105359,5118576.3424828295
2148,2013-07-17,41.716866666666704,-87.6383066666667,"(41.716866666666704, -87.6383066666667)",-9755851.672118088,5118661.3481512675
2149,2013-07-17,41.7175766666667,-87.6382916666667,"(41.7175766666667, -87.6382916666667)",-9755850.002325729,5118767.233459353
2150,2013-07-17,41.7185383333333,-87.6383433333333,"(41.7185383333333, -87.6383433333333)",-9755855.753832744,5118910.652748906
2151,2013-07-17,41.7192533333333,-87.63835999999998,"(41.7192533333333, -87.63835999999998)",-9755857.609157592,5119017.286505983
2152,2013-07-17,41.71982666666671,-87.6383683333333,"(41.71982666666671, -87.6383683333333)",-9755858.536820015,5119102.793219583
2153,2013-07-17,41.72052166666671,-87.63839166666668,"(41.72052166666671, -87.63839166666668)",-9755861.134274805,5119206.446276083
2154,2013-07-17,41.7211983333333,-87.63839499999997,"(41.7211983333333, -87.63839499999997)",-9755861.50533977,5119307.366156359
2155,2013-07-17,41.7214633333333,-87.63783000000002,"(41.7214633333333, -87.63783000000002)",-9755798.609827477,5119346.889256203
2156,2013-07-17,41.721255,-87.637165,"(41.721255, -87.637165)",-9755724.582366096,5119315.817623133
2157,2013-07-17,41.7205033333333,-87.6371566666667,"(41.7205033333333, -87.6371566666667)",-9755723.654703677,5119203.712008387
2158,2013-07-17,41.7198866666667,-87.6371266666667,"(41.7198866666667, -87.6371266666667)",-9755720.315118954,5119111.741640679
2159,2013-07-17,41.71919000000001,-87.637105,"(41.71919000000001, -87.637105)",-9755717.90319665,5119007.84104372
2160,2013-07-17,41.7184916666667,-87.63709,"(41.7184916666667, -87.63709)",-9755716.233404288,5118903.693011145
2161,2013-07-17,41.717806666666704,-87.6370866666667,"(41.717806666666704, -87.6370866666667)",-9755715.862339322,5118801.534584649
2162,2013-07-17,41.71724,-87.6370616666667,"(41.71724, -87.6370616666667)",-9755713.079352051,5118717.024787148
2163,2013-07-17,41.716745,-87.63704666666668,"(41.716745, -87.63704666666668)",-9755711.409559688,5118643.203603193
2164,2013-07-17,41.716218333333295,-87.636865,"(41.716218333333295, -87.636865)",-9755691.18651886,5118564.660476192
2165,2013-07-17,41.716226666666714,-87.6360383333333,"(41.716226666666714, -87.6360383333333)",-9755599.162406467,5118565.903242192
2166,2013-07-17,41.7167233333333,-87.6358833333333,"(41.7167233333333, -87.6358833333333)",-9755581.907885393,5118639.972385902
2167,2013-07-17,41.71739,-87.6359083333333,"(41.71739, -87.6359083333333)",-9755584.690872664,5118739.394955148
2168,2013-07-17,41.718075,-87.6359116666667,"(41.718075, -87.6359116666667)",-9755585.06193764,5118841.552719308
2169,2013-07-17,41.71876500000001,-87.6359283333333,"(41.71876500000001, -87.6359283333333)",-9755586.917262478,5118944.457261417
2170,2013-07-17,41.719423333333296,-87.635935,"(41.719423333333296, -87.635935)",-9755587.65939242,5119042.640161264
2171,2013-07-17,41.72008,-87.6359383333333,"(41.72008, -87.6359383333333)",-9755588.030457387,5119140.575498823
2172,2013-07-17,41.72082,-87.6359583333333,"(41.72082, -87.6359583333333)",-9755590.256847203,5119250.940378033
2173,2013-07-17,41.721483333333296,-87.63594,"(41.721483333333296, -87.63594)",-9755588.215989877,5119349.872138281
2174,2013-07-17,41.7214483333333,-87.63401,"(41.7214483333333, -87.63401)",-9755373.369372645,5119344.652095259
2175,2013-07-17,41.720896666666704,-87.634005,"(41.720896666666704, -87.634005)",-9755372.81277519,5119262.374649892
2176,2013-07-17,41.720293333333295,-87.6339916666667,"(41.720293333333295, -87.6339916666667)",-9755371.328515317,5119172.39227055
2177,2013-07-17,41.71961,-87.63396999999998,"(41.71961, -87.63396999999998)",-9755368.91659301,5119070.4795462815
2178,2013-07-17,41.71892,-87.6339733333333,"(41.71892, -87.6339733333333)",-9755369.287657978,5118967.573651105
2179,2013-07-17,41.7182466666667,-87.633955,"(41.7182466666667, -87.633955)",-9755367.24680065,5118867.154470745
2180,2013-07-17,41.717745,-87.6339383333333,"(41.717745, -87.6339383333333)",-9755365.3914758,5118792.33789408
2181,2013-07-17,41.717043333333294,-87.63391666666668,"(41.717043333333294, -87.63391666666668)",-9755362.979553506,5118687.695090426
2182,2013-07-17,41.716378333333296,-87.6339066666667,"(41.716378333333296, -87.6339066666667)",-9755361.8663586,5118588.521611268
2183,2013-07-17,41.716255,-87.6345766666667,"(41.716255, -87.6345766666667)",-9755436.450417431,5118570.128647741
2184,2013-07-17,41.71622,-87.6354666666667,"(41.71622, -87.6354666666667)",-9755535.524764238,5118564.909029386
2185,2013-07-17,41.716535,-87.6358433333333,"(41.716535, -87.6358433333333)",-9755577.455105761,5118611.885696923
2186,2013-07-17,41.7170816666667,-87.6357783333333,"(41.7170816666667, -87.6357783333333)",-9755570.21933886,5118693.411888686
2187,2013-07-17,41.7170833333333,-87.6349266666667,"(41.7170833333333, -87.6349266666667)",-9755475.412239207,5118693.660445198
2188,2013-07-17,41.717091666666704,-87.63408333333332,"(41.717091666666704, -87.63408333333332)",-9755381.532801967,5118694.903227922
2189,2013-07-17,41.717595,-87.63394,"(41.717595, -87.63394)",-9755365.577008288,5118769.967602515
2190,2013-07-17,41.71796,-87.63432,"(41.71796, -87.63432)",-9755407.87841479,5118824.4020697065
2191,2013-07-17,41.717968333333296,-87.6351533333333,"(41.717968333333296, -87.6351533333333)",-9755500.644657115,5118825.644869363
2192,2013-07-17,41.7180016666667,-87.635875,"(41.7180016666667, -87.635875)",-9755580.980222974,5118830.6160696475
2193,2013-07-17,41.71859666666671,-87.6358933333333,"(41.71859666666671, -87.6358933333333)",-9755583.0210803,5118919.35242824
2194,2013-07-17,41.718836666666704,-87.6353933333333,"(41.718836666666704, -87.6353933333333)",-9755527.361334903,5118955.1454776805
2195,2013-07-17,41.718835,-87.63445,"(41.718835, -87.63445)",-9755422.349948594,5118954.896914369
2196,2013-07-17,41.718993333333295,-87.6339466666667,"(41.718993333333295, -87.6339466666667)",-9755366.31913823,5118978.510457048
2197,2013-07-17,41.7196333333333,-87.63399333333332,"(41.7196333333333, -87.63399333333332)",-9755371.514047796,5119073.959475089
2198,2013-07-17,41.71972,-87.63463,"(41.71972, -87.63463)",-9755442.387456937,5119086.884936032
2199,2013-07-17,41.719713333333296,-87.635345,"(41.719713333333296, -87.635345)",-9755521.980892852,5119085.890669177
2200,2013-07-17,41.7197066666667,-87.6360683333333,"(41.7197066666667, -87.6360683333333)",-9755602.501991188,5119084.896402448
2201,2013-07-17,41.719696666666714,-87.6370516666667,"(41.719696666666714, -87.6370516666667)",-9755711.966157142,5119083.405002532
2202,2013-07-17,41.71968,-87.638005,"(41.71968, -87.638005)",-9755818.090738364,5119080.919336509
2203,2013-07-17,41.7196783333333,-87.638915,"(41.7196783333333, -87.638915)",-9755919.391474985,5119080.670769937
2204,2013-07-17,41.719663333333294,-87.63981,"(41.719663333333294, -87.63981)",-9756019.022419244,5119078.433671131
2205,2013-07-17,41.719665,-87.6407266666667,"(41.719665, -87.6407266666667)",-9756121.065285807,5119078.682237644
2206,2013-07-17,41.71964666666671,-87.6416633333333,"(41.71964666666671, -87.6416633333333)",-9756225.33454218,5119075.94800642
2207,2013-07-17,41.71963,-87.64263333333332,"(41.71963, -87.64263333333332)",-9756333.31444825,5119073.46234233
2208,2013-07-17,41.719288333333296,-87.64311,"(41.719288333333296, -87.64311)",-9756386.376738861,5119022.5063707065
2209,2013-07-17,41.717805,-87.6428866666667,"(41.717805, -87.6428866666667)",-9756361.515385922,5118801.286025322
2210,2013-07-17,41.7178266666667,-87.64201,"(41.7178266666667, -87.64201)",-9756263.92529899,5118804.517297
2211,2013-07-17,41.7178583333333,-87.6400583333333,"(41.7178583333333, -87.6400583333333)",-9756046.666759456,5118809.239926772
2212,2013-07-17,41.7178583333333,-87.6391566666667,"(41.7178583333333, -87.6391566666667)",-9755946.293685263,5118809.239926772
2213,2013-07-17,41.717878333333296,-87.638165,"(41.717878333333296, -87.638165)",-9755835.90185689,5118812.222641516
2214,2013-07-17,41.71789,-87.63719499999998,"(41.71789, -87.63719499999998)",-9755727.921950819,5118813.96255889
2215,2013-07-17,41.71789,-87.63624,"(41.71789, -87.63624)",-9755621.611837113,5118813.962558889
2216,2013-07-17,41.717898333333295,-87.6352666666667,"(41.717898333333295, -87.6352666666667)",-9755513.260866078,5118815.205357197
2217,2013-07-17,41.7179066666667,-87.6344133333333,"(41.7179066666667, -87.6344133333333)",-9755418.268233927,5118816.448155675
2218,2013-07-17,41.717665,-87.6339433333333,"(41.717665, -87.6339433333333)",-9755365.948073255,5118780.407065413
2219,2013-07-17,41.716958333333295,-87.63391999999997,"(41.716958333333295, -87.63391999999997)",-9755363.350618469,5118675.018723862
2220,2013-07-17,41.716328333333294,-87.63391,"(41.716328333333294, -87.63391)",-9755362.237423563,5118581.065000176
2221,2013-07-17,41.71615666666671,-87.6344183333333,"(41.71615666666671, -87.6344183333333)",-9755418.82483138,5118555.464012923
2222,2013-07-17,41.71613,-87.63551333333332,"(41.71613, -87.63551333333332)",-9755540.719673803,5118551.487166664
2223,2013-07-17,41.7161266666667,-87.63645,"(41.7161266666667, -87.63645)",-9755644.988930179,5118550.990061002
2224,2013-07-17,41.7156033333333,-87.636995,"(41.7156033333333, -87.636995)",-9755705.65805266,5118472.944791227
2225,2013-07-17,41.7152283333333,-87.6371783333333,"(41.7152283333333, -87.6371783333333)",-9755726.06662597,5118417.021023784
2226,2013-07-17,41.7152183333333,-87.6379866666667,"(41.7152183333333, -87.6379866666667)",-9755816.049881037,5118415.529727789
2227,2013-07-17,41.7152316666667,-87.6389433333333,"(41.7152316666667, -87.6389433333333)",-9755922.54552722,5118417.518122515
2228,2013-07-17,41.71523666666671,-87.6399816666667,"(41.71523666666671, -87.6399816666667)",-9756038.132265167,5118418.263770642
2229,2013-07-17,41.715225,-87.6409233333333,"(41.715225, -87.6409233333333)",-9756142.958118992,5118416.5239251
2230,2013-07-17,41.715208333333294,-87.6415366666667,"(41.715208333333294, -87.6415366666667)",-9756211.234073352,5118414.0384320235
2231,2013-07-17,41.715188333333295,-87.6423266666667,"(41.715188333333295, -87.6423266666667)",-9756299.176471079,5118411.055841181
2232,2013-07-17,41.7152666666667,-87.64426,"(41.7152666666667, -87.64426)",-9756514.394153276,5118422.73766061
2233,2013-07-17,41.7158433333333,-87.644265,"(41.7158433333333, -87.644265)",-9756514.95075073,5118508.73617363
2234,2013-07-17,41.7165416666667,-87.6442866666667,"(41.7165416666667, -87.6442866666667)",-9756517.362673033,5118612.8799145995
2235,2013-07-17,41.7172466666667,-87.6443133333333,"(41.7172466666667, -87.6443133333333)",-9756520.33119278,5118718.019015735
2236,2013-07-17,41.71791,-87.6443383333333,"(41.71791, -87.6443383333333)",-9756523.114180049,5118816.945275106
2237,2013-07-17,41.7184216666667,-87.644355,"(41.7184216666667, -87.644355)",-9756524.9695049,5118893.253413957
2238,2013-07-17,41.718953333333296,-87.6443583333333,"(41.718953333333296, -87.6443583333333)",-9756525.340569865,5118972.544924983
2239,2013-07-17,41.7198866666667,-87.6443966666667,"(41.7198866666667, -87.6443966666667)",-9756529.60781702,5119111.74164068
2240,2013-07-17,41.7205733333333,-87.6444216666667,"(41.7205733333333, -87.6444216666667)",-9756532.39080429,5119214.151943743
2241,2013-07-17,41.72117,-87.6444283333333,"(41.72117, -87.6444283333333)",-9756533.132934222,5119303.140425773
2242,2013-07-17,41.721395,-87.64487,"(41.721395, -87.64487)",-9756582.299042659,5119336.697749458
2243,2013-07-17,41.721301666666704,-87.6456233333333,"(41.721301666666704, -87.6456233333333)",-9756666.15972572,5119322.777660194
2244,2013-07-17,41.720785,-87.64560999999998,"(41.720785, -87.64560999999998)",-9756664.675465843,5119245.720388894
2245,2013-07-17,41.7201283333333,-87.645585,"(41.7201283333333, -87.645585)",-9756661.892478576,5119147.783976908
2246,2013-07-17,41.719465,-87.645585,"(41.719465, -87.645585)",-9756661.892478576,5119048.854302697
2247,2013-07-17,41.718838333333295,-87.64554333333332,"(41.718838333333295, -87.64554333333332)",-9756657.25416646,5118955.3940409785
2248,2013-07-17,41.7181866666667,-87.645505,"(41.7181866666667, -87.645505)",-9756652.986919314,5118858.2062780075
2249,2013-07-17,41.717545,-87.64546666666668,"(41.717545, -87.64546666666668)",-9756648.719672168,5118762.510850259
2250,2013-07-17,41.7168333333333,-87.6454683333333,"(41.7168333333333, -87.6454683333333)",-9756648.905204646,5118656.377038781
2251,2013-07-17,41.71619000000001,-87.64546,"(41.71619000000001, -87.64546)",-9756647.977542227,5118560.435073053
2252,2013-07-17,41.715965,-87.6458116666667,"(41.715965, -87.6458116666667)",-9756687.124896495,5118526.880467153
2253,2013-07-17,41.71595666666671,-87.64652,"(41.71595666666671, -87.64652)",-9756765.976202467,5118525.637706235
2254,2013-07-17,41.7163683333333,-87.6466683333333,"(41.7163683333333, -87.6466683333333)",-9756782.488593599,5118587.030288586
2255,2013-07-17,41.71680666666671,-87.646665,"(41.71680666666671, -87.646665)",-9756782.117528632,5118652.40015067
2256,2013-07-17,41.717313333333294,-87.6466916666667,"(41.717313333333294, -87.6466916666667)",-9756785.08604839,5118727.961307196
2257,2013-07-17,41.718,-87.646715,"(41.718, -87.646715)",-9756787.683503173,5118830.367509568
2258,2013-07-17,41.7187383333333,-87.64673,"(41.7187383333333, -87.64673)",-9756789.353295535,5118940.480253748
2259,2013-07-17,41.7194166666667,-87.646755,"(41.7194166666667, -87.646755)",-9756792.136282803,5119041.64589902
2260,2013-07-17,41.7201316666667,-87.6467933333333,"(41.7201316666667, -87.6467933333333)",-9756796.40352995,5119148.281113542
2261,2013-07-17,41.72061,-87.6468216666667,"(41.72061, -87.6468216666667)",-9756799.557582194,5119219.620485854
2262,2013-07-17,41.719288333333296,-87.6469433333333,"(41.719288333333296, -87.6469433333333)",-9756813.101453565,5119022.506370706
2263,2013-07-17,41.71929,-87.64764833333332,"(41.71929, -87.64764833333332)",-9756891.581694579,5119022.754935768
2264,2013-07-17,41.7189366666667,-87.6479616666667,"(41.7189366666667, -87.6479616666667)",-9756926.461801698,5118970.059287729
2265,2013-07-17,41.718241666666714,-87.64795,"(41.718241666666714, -87.64795)",-9756925.163074302,5118866.408787703
2266,2013-07-17,41.7175733333333,-87.647935,"(41.7175733333333, -87.647935)",-9756923.493281942,5118766.736342486
2267,2013-07-17,41.716866666666704,-87.64793,"(41.716866666666704, -87.64793)",-9756922.936684486,5118661.3481512675
2268,2013-07-17,41.716155,-87.647915,"(41.716155, -87.647915)",-9756921.266892124,5118555.215459974
2269,2013-07-17,41.715906666666704,-87.6482583333333,"(41.715906666666704, -87.6482583333333)",-9756959.48658396,5118518.1811440615
2270,2013-07-17,41.71591166666671,-87.6489316666667,"(41.71591166666671, -87.6489316666667)",-9757034.441707768,5118518.926800021
2271,2013-07-17,41.7163666666667,-87.6491133333333,"(41.7163666666667, -87.6491133333333)",-9757054.664748589,5118586.781734839
2272,2013-07-17,41.7170416666667,-87.6491283333333,"(41.7170416666667, -87.6491283333333)",-9757056.334540948,5118687.446534071
2273,2013-07-17,41.7176883333333,-87.6491566666667,"(41.7176883333333, -87.6491566666667)",-9757059.488593196,5118783.886888901
2274,2013-07-17,41.71836,-87.6491733333333,"(41.71836, -87.6491733333333)",-9757061.343918035,5118884.056635381
2275,2013-07-17,41.719045,-87.6491866666667,"(41.719045, -87.6491866666667)",-9757062.82817792,5118986.215941472
2276,2013-07-17,41.719263333333295,-87.6495133333333,"(41.719263333333295, -87.6495133333333)",-9757099.192544905,5119018.777895612
2277,2013-07-17,41.7190966666667,-87.65012,"(41.7190966666667, -87.65012)",-9757166.726369323,5118993.921432081
2278,2013-07-17,41.7185616666667,-87.6502766666667,"(41.7185616666667, -87.6502766666667)",-9757184.166422885,5118914.132619696
2279,2013-07-17,41.718098333333295,-87.6504416666667,"(41.718098333333295, -87.6504416666667)",-9757202.534138866,5118845.032564997
2280,2013-07-17,41.717603333333294,-87.65066999999998,"(41.717603333333294, -87.65066999999998)",-9757227.952089258,5118771.210395113
